loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,fico_range_low,fico_range_high,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,last_fico_range_high,last_fico_range_low,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,revol_bal_joint,sec_app_fico_range_low,sec_app_fico_range_high,sec_app_earliest_cr_line,sec_app_inq_last_6mths,sec_app_mort_acc,sec_app_open_acc,sec_app_revol_util,sec_app_open_act_il,sec_app_num_rev_accts,sec_app_chargeoff_within_12_mths,sec_app_collections_12_mths_ex_med,sec_app_mths_since_last_major_derog,hardship_flag,hardship_type,hardship_reason,hardship_status,deferral_term,hardship_amount,hardship_start_date,hardship_end_date,payment_plan_start_date,hardship_length,hardship_dpd,hardship_loan_status,orig_projected_additional_accrued_interest,hardship_payoff_balance_amount,hardship_last_payment_amount,disbursement_method,debt_settlement_flag,debt_settlement_flag_date,settlement_status,settlement_date,settlement_amount,settlement_percentage,settlement_term,fico_score,dti_computed,loan_to_income,emp_length_years,emp_length_bin,has_delinquency
8000,8000,8000, 36 months,13.99,273.39,C,C4,District Manager,< 1 year,RENT,42000.0,Not Verified,2015-12-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68339735,,other,,973xx,OR,23.26,0,2006-05-01,705,709,1,,,8,0,4414,40.5,10,w,0.0,0.0,9835.5907347606,9835.59,8000.0,1835.59,0.0,0.0,0.0,2019-01-01,273.24,,2019-01-01,724,720,0,,1,Individual,,,,0,0,40965,3.0,2.0,1.0,2.0,6.0,36551.0,92.0,3.0,6.0,1721.0,81.0,10900,0.0,1.0,3.0,8,5121,5220.0,38.6,0,0,14.0,115,5,5,0,5.0,,5.0,,0,3,4,4,5,2,6,8,4,8,0.0,0,0,4,100.0,25.0,0,0,50625,40965,8500,39725,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,707.0,23.26,0.19047619047619047,0.0,<1,0
7000,7000,7000, 36 months,13.99,239.21,C,C4,Outside Account Manager,2 years,RENT,83000.0,Source Verified,2015-12-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=67355663,,debt_consolidation,Debt consolidation,197xx,DE,21.96,0,2002-11-01,680,684,0,,,11,0,17866,83.1,28,w,0.0,0.0,8542.4420602035,8542.44,7000.0,1542.44,0.0,0.0,0.0,2018-06-01,1858.16,,2019-02-01,729,725,0,,1,Individual,,,,0,0,77240,0.0,4.0,2.0,2.0,8.0,59374.0,87.0,2.0,3.0,5904.0,85.0,21500,1.0,3.0,5.0,5,7022,763.0,95.2,0,0,157.0,107,12,8,0,21.0,,9.0,,0,4,6,4,13,12,7,16,6,11,0.0,0,0,4,100.0,100.0,0,0,87124,77240,15800,65624,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,682.0,21.96,0.08433734939759036,2.0,1-2,0
20000,20000,20000, 36 months,10.78,652.7,B,B4,Driver,< 1 year,OWN,55000.0,Not Verified,2015-12-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68407187,,debt_consolidation,Debt consolidation,355xx,AL,36.94,0,2003-11-01,740,744,1,,12.0,18,1,24365,43.0,32,w,0.0,0.0,23390.2402482236,23390.24,20000.0,3390.24,0.0,0.0,0.0,2018-12-01,503.38,,2019-03-01,804,800,0,,1,Individual,,,,0,0,60903,3.0,3.0,1.0,1.0,2.0,36538.0,59.0,2.0,5.0,6383.0,51.0,56700,1.0,2.0,2.0,6,3384,23691.0,49.5,0,0,140.0,145,2,2,0,2.0,,2.0,,0,8,10,9,10,12,15,20,10,18,0.0,0,0,3,100.0,11.1,0,1,118711,60903,46900,62011,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,742.0,36.94,0.36363636363636365,0.0,<1,0
25825,25825,25825, 60 months,26.06,774.14,F,F5,Claims Rep ,6 years,RENT,68000.0,Verified,2015-12-01,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68476511,,debt_consolidation,Debt consolidation,207xx,MD,31.68,0,2002-01-01,675,679,1,73.0,,18,0,20769,69.7,33,w,0.0,0.0,3940.5,3940.5,881.43,2146.66,0.0,912.41,164.2338,2016-06-01,25.0,,2017-10-01,679,675,0,,1,Individual,,,,0,0,72831,2.0,4.0,2.0,6.0,3.0,52062.0,87.0,1.0,2.0,2739.0,77.0,29800,1.0,7.0,1.0,9,4855,1661.0,62.2,0,0,116.0,167,1,1,0,1.0,,1.0,,0,1,3,3,5,14,13,18,4,18,0.0,0,0,4,97.0,33.3,0,0,94599,72831,4400,59915,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,677.0,31.68,0.37977941176470587,6.0,6-10,0
24575,24575,24575, 60 months,22.45,685.04,F,F1,Service Delivery Manager,10+ years,MORTGAGE,92000.0,Verified,2015-12-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68366965,,debt_consolidation,Debt consolidation,448xx,OH,24.16,0,1996-11-01,725,729,0,,,8,0,25225,79.3,27,w,0.0,0.0,35351.173831625696,35351.17,24575.0,10776.17,0.0,0.0,0.0,2018-04-01,17616.76,,2018-04-01,704,700,0,,1,Individual,,,,0,0,103632,2.0,3.0,2.0,3.0,2.0,55161.0,92.0,0.0,2.0,11308.0,88.0,31800,3.0,0.0,5.0,5,12954,2292.0,88.8,0,0,229.0,197,18,2,3,18.0,,3.0,,0,2,3,2,9,10,4,14,3,8,0.0,0,0,2,100.0,100.0,0,0,149185,80386,20400,59885,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,727.0,24.16,0.26711956521739133,10.0,6-10,0
3200,3200,3200, 36 months,8.49,101.01,B,B1,Custodian,10+ years,RENT,30407.0,Not Verified,2015-12-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=67267171,,medical,Medical expenses,550xx,MN,20.61,0,2000-02-01,710,714,0,36.0,,5,0,1061,30.3,13,w,0.0,0.0,3601.0863376686,3601.09,3200.0,401.09,0.0,0.0,0.0,2018-03-01,983.41,,2018-04-01,699,695,0,,1,Individual,,,,0,0,7804,0.0,2.0,0.0,1.0,21.0,6743.0,67.0,1.0,1.0,214.0,57.0,3500,0.0,0.0,1.0,2,1561,1286.0,14.3,0,0,66.0,190,7,7,0,62.0,36.0,7.0,36.0,0,1,2,2,6,6,3,7,2,4,0.0,0,0,1,92.3,0.0,0,0,13587,7804,1500,10087,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,712.0,20.61,0.10523892524747591,10.0,6-10,0
22875,22875,22875, 60 months,15.77,553.49,D,D1,Athletic Director,10+ years,MORTGAGE,137000.0,Not Verified,2015-12-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68406292,,debt_consolidation,Debt consolidation,913xx,CA,32.3,0,1957-01-01,700,704,0,,,22,0,44174,45.8,62,w,0.0,0.0,30754.308696789503,30754.31,22875.0,7879.31,0.0,0.0,0.0,2018-10-01,13092.73,,2019-03-01,794,790,0,,1,Individual,,,,0,0,883789,2.0,4.0,2.0,3.0,7.0,208715.0,80.0,5.0,7.0,11599.0,55.0,96500,1.0,0.0,5.0,13,40172,32399.0,51.6,0,0,138.0,707,4,4,5,4.0,,5.0,,0,10,13,10,13,28,17,29,13,22,0.0,0,0,9,100.0,30.0,0,0,952233,252889,66900,221831,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,702.0,32.3,0.16697080291970803,10.0,6-10,0
16000,16000,16000, 60 months,14.85,379.39,C,C5,Billing Supervisor,10+ years,MORTGAGE,80000.0,Not Verified,2015-12-01,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68616867,,debt_consolidation,Debt consolidation,774xx,TX,19.59,0,2005-06-01,700,704,0,,,14,0,11113,83.6,26,w,7862.05,7862.05,13968.45,13968.45,8137.95,5830.5,0.0,0.0,0.0,2019-03-01,379.39,2019-04-01,2019-03-01,714,710,0,,1,Individual,,,,0,0,169184,3.0,7.0,4.0,7.0,3.0,52879.0,82.0,0.0,1.0,2401.0,82.0,13300,0.0,5.0,0.0,8,12085,1800.0,77.5,0,0,73.0,94,15,3,2,15.0,,,,0,4,5,4,4,17,6,7,5,14,0.0,0,0,4,100.0,75.0,0,0,197904,63992,8000,64904,,,,,,,,,,,,,,N,INTEREST ONLY-3 MONTHS DEFERRAL,NATURAL_DISASTER,COMPLETED,3.0,147.47,2017-09-01,2017-11-01,2017-09-01,3.0,0.0,Current,442.41,12014.81,6.27,Cash,N,,,,,,,702.0,19.59,0.2,10.0,6-10,0
35000,35000,35000, 36 months,13.44,1186.72,C,C3,Account executive,< 1 year,MORTGAGE,125000.0,Source Verified,2015-12-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68547447,,debt_consolidation,Debt consolidation,551xx,MN,24.19,0,2006-06-01,710,714,0,,,15,0,47300,51.9,26,w,0.0,0.0,40803.9815924474,40803.98,35000.0,5803.98,0.0,0.0,0.0,2017-07-01,20564.41,,2017-07-01,819,815,0,,1,Individual,,,,0,0,521496,0.0,2.0,1.0,2.0,9.0,70178.0,76.0,3.0,3.0,24033.0,60.0,91100,0.0,1.0,2.0,6,37250,37800.0,55.6,0,0,91.0,114,9,9,8,9.0,,9.0,,0,3,3,7,8,6,10,12,3,15,0.0,0,0,5,100.0,42.9,0,0,594147,117478,85100,80441,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,712.0,24.19,0.28,0.0,<1,0
2400,2400,2400, 36 months,17.27,85.89,D,D3,nurse,2 years,MORTGAGE,52000.0,Verified,2015-12-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68547538,,home_improvement,Home improvement,462xx,IN,28.38,1,2001-07-01,670,674,1,18.0,41.0,16,1,7763,41.5,18,w,0.0,0.0,2990.1575731608,2990.16,2400.0,590.16,0.0,0.0,0.0,2017-12-01,1106.34,,2018-11-01,689,685,0,62.0,1,Individual,,,,0,0,42039,4.0,4.0,2.0,4.0,3.0,34276.0,81.0,3.0,5.0,1309.0,69.0,18700,3.0,0.0,5.0,9,2803,6662.0,43.1,0,0,33.0,173,1,1,0,3.0,,3.0,18.0,1,7,11,8,8,5,12,12,11,16,0.0,0,0,5,88.9,28.6,0,1,61191,42039,11700,42491,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,672.0,28.38,0.046153846153846156,2.0,1-2,1
25000,25000,25000, 36 months,7.49,777.55,A,A4,,,MORTGAGE,132000.0,Not Verified,2015-12-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68516545,,debt_consolidation,Debt consolidation,498xx,MI,13.83,0,1974-08-01,745,749,1,,,14,0,33231,48.0,32,w,0.0,0.0,27965.41356685,27965.41,25000.0,2965.41,0.0,0.0,0.0,2019-01-01,777.17,,2018-12-01,734,730,0,,1,Individual,,,,0,0,78666,1.0,3.0,3.0,4.0,1.0,17405.0,58.0,0.0,2.0,12966.0,51.0,69200,4.0,13.0,4.0,6,5619,22487.0,53.2,0,0,77.0,496,19,1,3,19.0,,1.0,,0,1,3,4,10,11,9,17,4,14,0.0,0,0,3,100.0,50.0,0,0,137788,50636,48100,30190,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,747.0,13.83,0.1893939393939394,,,0
8800,8800,8800, 36 months,12.88,296.0,C,C2,Desktop Support Anylist,2 years,RENT,55000.0,Not Verified,2015-12-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68426681,,credit_card,Credit card refinancing,010xx,MA,35.52,0,2010-02-01,715,719,2,,,20,0,11331,37.5,29,w,0.0,0.0,10626.4411684974,10626.44,8800.0,1826.44,0.0,0.0,0.0,2018-10-01,1170.18,,2019-03-01,709,705,0,,1,Individual,,,,0,0,95330,3.0,15.0,5.0,8.0,3.0,83999.0,88.0,2.0,3.0,5496.0,76.0,30200,5.0,0.0,9.0,11,4767,11169.0,50.4,0,0,67.0,70,6,3,0,24.0,,2.0,,0,3,3,4,7,19,5,10,3,20,0.0,0,0,7,100.0,0.0,0,0,126203,95330,22500,96003,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,717.0,35.52,0.16,2.0,1-2,0
2500,2500,2500, 36 months,11.48,82.42,B,B5,,,RENT,16488.0,Not Verified,2015-12-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68446591,,debt_consolidation,Debt consolidation,064xx,CT,38.06,0,2005-11-01,770,774,1,,,12,0,2469,8.2,18,w,0.0,0.0,2962.969248718,2962.97,2500.0,462.97,0.0,0.0,0.0,2019-01-01,82.26,,2019-03-01,684,680,0,,1,Individual,,,,0,0,20449,0.0,2.0,1.0,2.0,8.0,17980.0,85.0,0.0,3.0,2368.0,40.0,30100,4.0,0.0,9.0,5,2045,18432.0,11.4,0,0,121.0,104,18,8,0,20.0,,0.0,,0,1,2,4,6,5,8,11,2,12,0.0,0,0,1,100.0,0.0,0,0,51341,20449,20800,21241,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,772.0,38.06,0.15162542455118874,,,0
8000,8000,8000, 36 months,5.32,240.92,A,A1,Sales Person,1 year,RENT,50000.0,Not Verified,2015-12-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68596872,,credit_card,Credit card refinancing,481xx,MI,14.86,1,2002-11-01,715,719,0,6.0,,21,0,6452,35.1,64,w,0.0,0.0,8198.14,8198.14,8000.0,198.14,0.0,0.0,0.0,2016-07-01,6999.45,,2016-07-01,754,750,0,,1,Individual,,,,0,0,53525,2.0,12.0,4.0,6.0,3.0,47073.0,86.0,0.0,1.0,4265.0,73.0,18400,1.0,1.0,0.0,7,2817,6100.0,51.2,0,0,157.0,157,15,3,0,15.0,6.0,16.0,6.0,0,2,2,4,14,36,9,28,3,21,0.0,0,0,4,96.8,0.0,0,0,73375,53525,12500,54975,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,717.0,14.86,0.16,1.0,1-2,1
20000,20000,20000, 36 months,11.99,664.2,C,C1,Professor,10+ years,MORTGAGE,78000.0,Not Verified,2015-12-01,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68376953,,debt_consolidation,Debt consolidation,357xx,AL,27.1,0,1999-12-01,705,709,0,,,15,0,40405,48.2,37,w,0.0,0.0,17622.83,17622.83,12522.42,3417.2,33.21,1650.0,297.0,2018-06-01,50.0,,2019-03-01,579,575,0,,1,Individual,,,,0,0,290569,0.0,1.0,0.0,1.0,21.0,22086.0,74.0,1.0,3.0,9404.0,55.0,83800,1.0,6.0,3.0,6,19371,29902.0,56.3,0,0,146.0,192,12,12,6,12.0,,0.0,,0,8,11,8,9,10,12,20,11,15,0.0,0,0,1,100.0,50.0,0,0,346262,62903,68400,30000,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,Y,2018-05-01,ACTIVE,2018-05-01,3513.0,45.01,16.0,707.0,27.1,0.2564102564102564,10.0,6-10,0
35000,35000,35000, 60 months,12.88,794.21,C,C2,Cosmetologist Manager,10+ years,MORTGAGE,110000.0,Source Verified,2015-12-01,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68476522,,major_purchase,Major purchase,211xx,MD,13.39,0,1983-12-01,695,699,0,31.0,,19,0,23315,47.2,32,w,0.0,0.0,25266.06,25266.06,6770.96,5092.1,0.0,13403.0,2412.54,2017-04-01,794.21,,2018-10-01,624,620,0,,1,Individual,,,,0,1443,318752,1.0,1.0,0.0,0.0,63.0,5927.0,,3.0,5.0,3690.0,47.0,49400,0.0,2.0,0.0,5,17708,13593.0,35.6,0,0,100.0,384,2,2,2,2.0,,13.0,,0,6,12,8,12,3,17,27,13,19,0.0,0,0,3,96.9,0.0,0,0,405622,29242,21100,41421,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,Y,2018-11-01,COMPLETE,2017-09-01,13403.0,45.0,18.0,697.0,13.39,0.3181818181818182,10.0,6-10,0
15000,15000,15000, 36 months,7.49,466.53,A,A4,,,MORTGAGE,45000.0,Verified,2015-12-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68537498,,debt_consolidation,Debt consolidation,913xx,CA,10.67,3,1993-01-01,710,714,0,12.0,,10,0,16173,43.5,20,w,0.0,0.0,16435.9690593232,16435.97,15000.0,1435.97,0.0,0.0,0.0,2017-09-01,7587.5,,2019-03-01,754,750,0,,1,Individual,,,,0,0,194062,0.0,0.0,0.0,0.0,275.0,0.0,,0.0,1.0,4517.0,44.0,37200,1.0,0.0,1.0,1,24258,15785.0,30.5,0,0,275.0,182,18,18,2,27.0,12.0,5.0,12.0,0,2,4,5,11,1,9,17,4,10,0.0,0,0,0,85.0,0.0,0,0,226200,16173,22700,0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,712.0,10.67,0.3333333333333333,,,1
16000,16000,16000, 36 months,15.77,560.7,D,D1,President,1 year,MORTGAGE,70000.0,Not Verified,2015-12-01,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68496996,,debt_consolidation,Debt consolidation,088xx,NJ,8.78,0,2004-03-01,705,709,1,,,7,0,15986,76.1,25,w,0.0,0.0,19028.76,19028.76,14888.33,4140.43,0.0,0.0,0.0,2018-11-01,560.7,,2019-03-01,544,540,0,,1,Individual,,,,0,0,178477,1.0,1.0,1.0,1.0,11.0,15051.0,88.0,2.0,4.0,6822.0,82.0,21000,0.0,0.0,2.0,5,25497,4714.0,77.2,0,0,122.0,141,4,4,1,4.0,,4.0,,0,4,4,4,13,2,5,21,4,7,0.0,0,0,3,100.0,75.0,0,0,195530,31037,20700,17030,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,707.0,8.78,0.22857142857142856,1.0,1-2,0
10800,10800,10800, 60 months,13.99,251.25,C,C4,Medical Support Assistant,3 years,RENT,40000.0,Source Verified,2015-12-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68375899,,debt_consolidation,Debt consolidation,334xx,FL,26.13,0,1999-10-01,665,669,0,29.0,76.0,7,2,8192,71.2,14,w,0.0,0.0,12951.6457710965,12951.65,10800.0,2151.65,0.0,0.0,0.0,2017-08-01,8450.13,,2017-08-01,714,710,0,,1,Individual,,,,0,0,25378,0.0,2.0,0.0,2.0,14.0,17186.0,71.0,0.0,0.0,6186.0,71.0,11500,1.0,0.0,1.0,2,3625,1749.0,81.6,0,0,136.0,72,30,14,0,49.0,,9.0,29.0,0,3,4,4,6,5,5,8,4,7,0.0,0,0,0,92.9,50.0,2,0,35584,25378,9500,24084,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,667.0,26.13,0.27,3.0,3-5,0
7500,7500,7500, 36 months,17.97,271.04,D,D4,Owner/Operator,10+ years,OWN,15000.0,Source Verified,2015-12-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68433333,,debt_consolidation,Debt consolidation,327xx,FL,37.2,0,1998-08-01,685,689,0,,84.0,8,1,7933,66.7,14,w,0.0,0.0,8219.46,8219.46,7500.0,719.46,0.0,0.0,0.0,2016-08-01,6611.94,,2016-07-01,679,675,0,,1,Individual,,,,0,0,15043,0.0,1.0,0.0,0.0,32.0,7110.0,55.0,1.0,1.0,2891.0,61.0,11900,0.0,1.0,1.0,1,2149,239.0,95.4,0,0,94.0,208,8,8,0,28.0,,11.0,,0,3,6,3,6,2,6,11,6,8,0.0,0,0,1,100.0,66.7,1,0,24826,15043,5200,12926,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,687.0,37.2,0.5,10.0,6-10,0
16000,16000,16000, 36 months,10.78,522.16,B,B4,Bartender,5 years,RENT,63000.0,Not Verified,2015-12-01,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68376899,,debt_consolidation,Debt consolidation,111xx,NY,35.19,0,2006-12-01,670,674,1,,,12,0,20672,46.0,22,w,0.0,0.0,4387.31,4387.31,2322.17,786.83,0.0,1278.31,230.0958,2016-07-01,522.16,,2018-10-01,594,590,0,,1,Individual,,,,0,0,68741,1.0,3.0,3.0,4.0,1.0,47691.0,90.0,0.0,0.0,7630.0,66.0,44900,1.0,0.0,3.0,4,5728,18097.0,53.2,0,0,101.0,108,31,1,0,42.0,,4.0,,0,5,5,6,10,7,8,14,6,12,0.0,0,0,3,100.0,50.0,0,0,103887,68741,38700,53271,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,672.0,35.19,0.25396825396825395,5.0,3-5,0
9000,9000,9000, 36 months,5.32,271.04,A,A1,Accounting senior,10+ years,MORTGAGE,49000.0,Not Verified,2015-12-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68416736,,credit_card,Credit card refinancing,926xx,CA,21.63,0,1991-11-01,755,759,0,32.0,,18,0,8775,11.7,29,w,0.0,0.0,9381.76,9381.76,9000.0,381.76,0.0,0.0,0.0,2016-12-01,6678.01,,2017-01-01,759,755,0,,1,Individual,,,,0,0,51250,0.0,1.0,0.0,0.0,141.0,42475.0,,2.0,4.0,3402.0,12.0,75100,0.0,0.0,0.0,4,2847,38057.0,17.1,0,0,148.0,289,8,8,0,8.0,32.0,16.0,32.0,0,6,11,7,11,2,17,27,11,18,0.0,0,0,2,96.4,0.0,0,0,129026,51250,45900,53926,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,757.0,21.63,0.1836734693877551,10.0,6-10,0
9500,9500,9500, 36 months,15.77,332.92,D,D1,maintenance ,10+ years,RENT,28000.0,Not Verified,2015-12-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68339774,,other,,480xx,MI,27.95,0,2006-04-01,695,699,0,,,7,0,1844,55.9,14,w,0.0,0.0,10350.38,10350.38,9500.0,850.38,0.0,0.0,0.0,2016-08-01,8373.67,,2018-03-01,779,775,0,,1,Individual,,,,0,0,14767,2.0,3.0,1.0,3.0,6.0,12923.0,62.0,2.0,3.0,791.0,61.0,3300,0.0,4.0,4.0,6,2110,459.0,69.4,0,0,116.0,94,6,6,0,6.0,,6.0,,0,2,3,2,4,8,4,6,3,7,0.0,0,0,3,100.0,50.0,0,0,24105,14767,1500,20805,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,697.0,27.95,0.3392857142857143,10.0,6-10,0
10000,10000,10000, 36 months,7.91,312.95,A,A5,Medical Coder/biller,2 years,OWN,25000.0,Not Verified,2015-12-01,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68376501,,debt_consolidation,Debt consolidation,913xx,CA,29.91,0,2008-10-01,740,744,0,,,16,0,9053,22.9,30,w,0.0,0.0,8334.56,8334.56,4731.82,873.74,0.0,2729.0,491.22,2017-06-01,350.0,,2019-03-01,659,655,0,,1,Individual,,,,0,0,22263,1.0,3.0,1.0,1.0,9.0,13210.0,91.0,2.0,5.0,2923.0,41.0,39500,1.0,1.0,2.0,6,1590,17888.0,23.6,0,0,53.0,86,4,4,0,12.0,,8.0,,0,4,7,5,11,4,13,26,7,16,0.0,0,0,3,100.0,0.0,0,0,54000,22263,23400,14500,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,Y,2018-07-01,COMPLETE,2017-11-01,2729.0,50.0,8.0,742.0,29.91,0.4,2.0,1-2,0
6000,6000,6000, 36 months,7.91,187.77,A,A5,Teacher,10+ years,MORTGAGE,49000.0,Not Verified,2015-12-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68566760,,debt_consolidation,Debt consolidation,805xx,CO,17.92,0,2004-11-01,795,799,0,,,10,0,2212,4.4,16,w,0.0,0.0,6463.9813007843995,6463.98,6000.0,463.98,0.0,0.0,0.0,2017-03-01,4025.61,,2018-11-01,794,790,0,,1,Individual,,,,0,0,274367,2.0,2.0,0.0,1.0,23.0,15756.0,45.0,2.0,5.0,1600.0,21.0,50500,0.0,0.0,0.0,6,27437,19900.0,7.4,0,0,114.0,133,2,2,1,17.0,,,,0,1,4,4,6,3,7,12,4,10,0.0,0,0,2,100.0,0.0,0,0,371400,17968,21500,34720,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,797.0,17.92,0.12244897959183673,10.0,6-10,0
15600,15600,15600, 60 months,13.44,358.48,C,C3,Officer / Sheriff's office,10+ years,MORTGAGE,52000.0,Not Verified,2015-12-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68487157,,major_purchase,Major purchase,138xx,NY,15.37,0,1995-02-01,720,724,1,,,6,0,12329,69.3,13,w,0.0,0.0,18519.6317990805,18519.63,15600.0,2919.63,0.0,0.0,0.0,2017-08-01,12096.11,,2018-09-01,729,725,0,,1,Individual,,,,0,0,96594,1.0,1.0,0.0,1.0,24.0,9480.0,73.0,1.0,1.0,4132.0,71.0,17800,1.0,1.0,2.0,2,16099,168.0,96.1,0,0,24.0,250,3,3,3,33.0,,3.0,,0,1,3,1,5,1,4,9,3,6,0.0,0,0,1,100.0,100.0,0,0,139800,21809,4300,13000,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,722.0,15.37,0.3,10.0,6-10,0
