loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,fico_range_low,fico_range_high,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,last_fico_range_high,last_fico_range_low,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,hardship_flag,hardship_type,hardship_reason,hardship_status,deferral_term,hardship_amount,hardship_start_date,hardship_end_date,payment_plan_start_date,hardship_length,hardship_dpd,hardship_loan_status,orig_projected_additional_accrued_interest,hardship_payoff_balance_amount,hardship_last_payment_amount,disbursement_method,debt_settlement_flag,debt_settlement_flag_date,settlement_status,settlement_date,settlement_amount,settlement_percentage,settlement_term,fico_score,dti_computed
16000.0,16000.0,16000.0, 60 months,7.91,323.74,A,A5,Project Supervisor,2 years,MORTGAGE,60000.0,Not Verified,2015-12-01,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68008783, ,debt_consolidation,Debt consolidation,323xx,FL,28.58,0.0,2008-09-01,730.0,734.0,0.0,31.0,67.0,19.0,0.0,10034.0,30.3,22.0,w,6609.31,6609.31,12284.54,12284.54,9390.69,2893.85,0.0,0.0,0.0,2019-02-01,323.74,2019-04-01,2019-03-01,719.0,715.0,0.0,44.0,1.0,Individual,102900.0,17.855,Not Verified,0.0,0.0,88386.0,1.0,10.0,1.0,1.0,1.0,78352.0,111.0,0.0,0.0,5603.0,86.0,33100.0,0.0,0.0,0.0,1.0,4652.0,19471.0,31.4,0.0,0.0,63.0,87.0,29.0,1.0,0.0,29.0,37.0,20.0,33.0,0.0,3.0,5.0,7.0,7.0,12.0,9.0,10.0,5.0,19.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,103434.0,88386.0,28400.0,70334.0,N,INTEREST ONLY-3 MONTHS DEFERRAL,NATURAL_DISASTER,COMPLETED,3.0,103.545,,,,3.0,15.0,Late (16-30 days),304.155,9393.205,133.785,Cash,N,,COMPLETE,,4340.0,45.0,14.0,732.0,28.58
6000.0,6000.0,6000.0, 36 months,13.44,203.44,C,C3,machine operation ,3 years,OWN,38700.0,Source Verified,2015-12-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68603265, ,debt_consolidation,Debt consolidation,282xx,NC,23.26,0.0,1994-11-01,690.0,694.0,1.0,31.0,67.0,4.0,0.0,1960.0,19.2,10.0,w,0.0,0.0,7282.3656228951,7282.37,6000.0,1282.37,0.0,0.0,0.0,2018-07-01,1393.81,,2018-08-01,639.0,635.0,0.0,44.0,1.0,Individual,102900.0,17.855,Not Verified,0.0,133.0,38464.0,1.0,2.0,1.0,3.0,3.0,36504.0,91.0,0.0,1.0,1044.0,76.0,10200.0,8.0,0.0,3.0,4.0,9616.0,8240.0,19.2,0.0,0.0,98.0,253.0,15.0,3.0,0.0,15.0,37.0,3.0,33.0,0.0,2.0,2.0,2.0,2.0,7.0,2.0,3.0,2.0,4.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,50486.0,38464.0,10200.0,40286.0,N,INTEREST ONLY-3 MONTHS DEFERRAL,NATURAL_DISASTER,COMPLETED,3.0,103.545,,,,3.0,15.0,Late (16-30 days),304.155,9393.205,133.785,Cash,N,,COMPLETE,,4340.0,45.0,14.0,692.0,23.26
24000.0,24000.0,24000.0, 36 months,9.17,765.1,B,B2,Accounting Manager,10+ years,MORTGAGE,75000.0,Source Verified,2015-12-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68546562, ,debt_consolidation,Debt consolidation,029xx,RI,10.11,0.0,1985-05-01,660.0,664.0,3.0,31.0,47.0,14.0,1.0,11763.0,39.5,25.0,w,0.0,0.0,27505.011936076,27505.01,24000.0,3505.01,0.0,0.0,0.0,2019-01-01,732.08,,2019-01-01,704.0,700.0,0.0,44.0,1.0,Individual,102900.0,17.855,Not Verified,0.0,0.0,20031.0,2.0,1.0,0.0,1.0,16.0,8268.0,64.0,2.0,5.0,5200.0,47.0,29800.0,1.0,0.0,3.0,6.0,1541.0,9037.0,55.0,0.0,0.0,136.0,367.0,1.0,1.0,3.0,14.0,37.0,1.0,33.0,0.0,4.0,5.0,5.0,11.0,3.0,13.0,19.0,5.0,13.0,0.0,0.0,0.0,2.0,100.0,40.0,1.0,0.0,42800.0,20031.0,20100.0,13000.0,N,INTEREST ONLY-3 MONTHS DEFERRAL,NATURAL_DISASTER,COMPLETED,3.0,103.545,,,,3.0,15.0,Late (16-30 days),304.155,9393.205,133.785,Cash,N,,COMPLETE,,4340.0,45.0,14.0,662.0,10.11
10000.0,10000.0,10000.0, 36 months,12.88,336.37,C,C2,Truck Driver,< 1 year,RENT,60000.0,Verified,2015-12-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68387003, ,debt_consolidation,Debt consolidation,986xx,WA,3.3,0.0,2002-09-01,715.0,719.0,0.0,31.0,67.0,5.0,0.0,6727.0,64.1,42.0,w,0.0,0.0,10665.53,10665.53,10000.0,665.53,0.0,0.0,0.0,2016-07-01,9001.57,,2017-06-01,759.0,755.0,0.0,44.0,1.0,Individual,102900.0,17.855,Not Verified,0.0,0.0,6727.0,1.0,0.0,2.0,2.0,9.0,0.0,75.0,5.0,9.0,5756.0,64.0,10500.0,1.0,0.0,3.0,12.0,1682.0,2773.0,70.8,0.0,0.0,159.0,132.0,1.0,1.0,2.0,1.0,37.0,7.0,33.0,0.0,2.0,2.0,4.0,23.0,4.0,5.0,36.0,3.0,5.0,0.0,0.0,0.0,7.0,100.0,33.3,0.0,0.0,10500.0,6727.0,9500.0,0.0,N,INTEREST ONLY-3 MONTHS DEFERRAL,NATURAL_DISASTER,COMPLETED,3.0,103.545,,,,3.0,15.0,Late (16-30 days),304.155,9393.205,133.785,Cash,N,,COMPLETE,,4340.0,45.0,14.0,717.0,3.3
6900.0,6900.0,6900.0, 36 months,19.89,256.05,E,E3,Teacher,10+ years,RENT,80000.0,Source Verified,2015-12-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68453388, ,debt_consolidation,Debt consolidation,112xx,NY,9.57,0.0,2005-06-01,665.0,669.0,3.0,38.0,67.0,10.0,0.0,4091.0,35.9,16.0,w,0.0,0.0,8990.0228580314,8990.02,6900.0,2090.02,0.0,0.0,0.0,2018-03-01,2607.83,,2019-03-01,664.0,660.0,0.0,38.0,1.0,Individual,102900.0,17.855,Not Verified,0.0,0.0,4091.0,3.0,0.0,0.0,0.0,46.0,0.0,75.0,7.0,8.0,1179.0,36.0,11400.0,0.0,0.0,3.0,8.0,409.0,3408.0,31.8,0.0,0.0,81.0,126.0,1.0,1.0,0.0,1.0,37.0,1.0,33.0,1.0,3.0,8.0,4.0,5.0,3.0,10.0,13.0,8.0,10.0,0.0,0.0,0.0,7.0,87.5,25.0,0.0,0.0,11400.0,4091.0,5000.0,0.0,N,INTEREST ONLY-3 MONTHS DEFERRAL,NATURAL_DISASTER,COMPLETED,3.0,103.545,,,,3.0,15.0,Late (16-30 days),304.155,9393.205,133.785,Cash,N,,COMPLETE,,4340.0,45.0,14.0,667.0,9.57
22400.0,22400.0,22400.0, 60 months,9.8,473.74,B,B3,CNC Machinist,10+ years,MORTGAGE,48000.0,Not Verified,2015-12-01,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68436772, ,credit_card,Credit card refinancing,245xx,VA,28.48,0.0,2004-10-01,705.0,709.0,0.0,31.0,67.0,9.0,0.0,24298.0,55.7,18.0,w,9503.79,9503.79,18014.31,18014.31,12896.21,5118.1,0.0,0.0,0.0,2019-03-01,473.74,2019-04-01,2019-03-01,729.0,725.0,0.0,44.0,1.0,Individual,102900.0,17.855,Not Verified,0.0,0.0,35168.0,0.0,2.0,0.0,0.0,56.0,10870.0,32.0,1.0,2.0,7041.0,45.0,43600.0,0.0,2.0,0.0,2.0,3908.0,19302.0,55.7,0.0,0.0,99.0,134.0,8.0,8.0,2.0,8.0,37.0,23.0,33.0,0.0,6.0,6.0,7.0,11.0,3.0,7.0,13.0,6.0,9.0,0.0,0.0,0.0,1.0,100.0,57.1,0.0,0.0,77566.0,35168.0,43600.0,33966.0,N,INTEREST ONLY-3 MONTHS DEFERRAL,NATURAL_DISASTER,COMPLETED,3.0,103.545,,,,3.0,15.0,Late (16-30 days),304.155,9393.205,133.785,Cash,N,,COMPLETE,,4340.0,45.0,14.0,707.0,28.48
15975.0,15975.0,15975.0, 36 months,16.59,566.3,D,D2,Director,4 years,MORTGAGE,58800.0,Not Verified,2015-12-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68356797, ,debt_consolidation,Debt consolidation,910xx,CA,20.45,0.0,1999-06-01,665.0,669.0,1.0,29.0,67.0,11.0,0.0,9196.0,71.8,23.0,w,0.0,0.0,16765.51,16765.51,15975.0,790.51,0.0,0.0,0.0,2016-04-01,15662.52,,2016-12-01,694.0,690.0,0.0,55.0,1.0,Individual,102900.0,17.855,Not Verified,0.0,0.0,10916.0,1.0,1.0,0.0,2.0,13.0,1720.0,34.0,2.0,2.0,2417.0,61.0,12800.0,2.0,0.0,2.0,4.0,1092.0,1388.0,83.7,0.0,0.0,125.0,198.0,1.0,1.0,1.0,1.0,30.0,0.0,29.0,1.0,6.0,9.0,6.0,9.0,4.0,10.0,17.0,9.0,11.0,0.0,0.0,0.0,2.0,59.1,66.7,0.0,0.0,17800.0,10916.0,8500.0,5000.0,N,INTEREST ONLY-3 MONTHS DEFERRAL,NATURAL_DISASTER,COMPLETED,3.0,103.545,,,,3.0,15.0,Late (16-30 days),304.155,9393.205,133.785,Cash,N,,COMPLETE,,4340.0,45.0,14.0,667.0,20.45
21600.0,21600.0,21600.0, 36 months,13.44,732.38,C,C3,machines,9 years,MORTGAGE,54000.0,Verified,2015-12-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=67799534, ,debt_consolidation,Debt consolidation,544xx,WI,17.64,0.0,2001-06-01,690.0,694.0,1.0,31.0,67.0,9.0,0.0,26438.0,60.8,30.0,w,0.0,0.0,26325.162513963,26325.16,21600.0,4725.16,0.0,0.0,0.0,2019-01-01,732.18,,2018-12-01,734.0,730.0,0.0,44.0,1.0,Individual,102900.0,17.855,Not Verified,0.0,0.0,143634.0,0.0,1.0,0.0,1.0,13.0,23747.0,85.0,1.0,1.0,10748.0,70.0,43500.0,1.0,0.0,1.0,2.0,17954.0,14061.0,58.6,0.0,0.0,125.0,174.0,7.0,7.0,6.0,85.0,37.0,1.0,33.0,0.0,4.0,5.0,4.0,11.0,4.0,7.0,20.0,5.0,9.0,0.0,0.0,0.0,1.0,100.0,50.0,0.0,0.0,170474.0,50185.0,34000.0,27974.0,N,INTEREST ONLY-3 MONTHS DEFERRAL,NATURAL_DISASTER,COMPLETED,3.0,103.545,,,,3.0,15.0,Late (16-30 days),304.155,9393.205,133.785,Cash,N,,COMPLETE,,4340.0,45.0,14.0,692.0,17.64
24000.0,24000.0,24000.0, 60 months,13.99,558.32,C,C4,Pastor,8 years,RENT,82193.0,Not Verified,2015-12-01,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68366973, ,credit_card,Credit card refinancing,461xx,IN,29.92,0.0,1999-08-01,695.0,699.0,0.0,31.0,67.0,15.0,0.0,14714.0,48.2,34.0,w,10781.0,10781.0,21169.53,21169.53,13219.0,7950.53,0.0,0.0,0.0,2019-02-01,558.32,2019-04-01,2019-03-01,644.0,640.0,0.0,44.0,1.0,Individual,102900.0,17.855,Not Verified,0.0,599.0,90362.0,0.0,2.0,1.0,2.0,9.0,75648.0,80.0,0.0,1.0,6127.0,68.0,30500.0,1.0,0.0,4.0,3.0,6024.0,5729.0,68.2,0.0,0.0,196.0,123.0,23.0,9.0,0.0,35.0,37.0,9.0,33.0,0.0,5.0,8.0,7.0,11.0,16.0,12.0,18.0,8.0,15.0,0.0,0.0,0.0,1.0,100.0,57.1,0.0,0.0,143088.0,90362.0,18000.0,112588.0,N,INTEREST ONLY-3 MONTHS DEFERRAL,NATURAL_DISASTER,COMPLETED,3.0,103.545,,,,3.0,15.0,Late (16-30 days),304.155,9393.205,133.785,Cash,N,,COMPLETE,,4340.0,45.0,14.0,697.0,29.92
14400.0,14400.0,14400.0, 60 months,19.48,377.36,E,E2,GS12,3 years,RENT,73320.0,Source Verified,2015-12-01,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68376942, ,debt_consolidation,Debt consolidation,136xx,NY,17.02,0.0,2006-11-01,660.0,664.0,0.0,31.0,67.0,9.0,0.0,12105.0,96.8,19.0,w,0.0,0.0,2525.45,2525.45,588.54,881.94,0.0,1054.97,189.8946,2016-05-01,377.36,,2018-07-01,569.0,565.0,0.0,44.0,1.0,Individual,102900.0,17.855,Not Verified,0.0,67.0,42894.0,2.0,2.0,1.0,3.0,5.0,30789.0,96.0,2.0,3.0,2106.0,96.0,12500.0,0.0,0.0,0.0,6.0,4766.0,0.0,101.7,0.0,0.0,101.0,109.0,4.0,4.0,0.0,28.0,37.0,15.0,33.0,0.0,3.0,6.0,3.0,4.0,9.0,7.0,10.0,6.0,9.0,0.0,0.0,0.0,3.0,100.0,100.0,0.0,0.0,44621.0,42894.0,5700.0,32121.0,N,INTEREST ONLY-3 MONTHS DEFERRAL,NATURAL_DISASTER,COMPLETED,3.0,103.545,,,,3.0,15.0,Late (16-30 days),304.155,9393.205,133.785,Cash,N,,COMPLETE,,4340.0,45.0,14.0,662.0,17.02
8000.0,8000.0,8000.0, 36 months,13.99,273.39,C,C4,District Manager,< 1 year,RENT,42000.0,Not Verified,2015-12-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68339735, ,other,Debt consolidation,973xx,OR,23.26,0.0,2006-05-01,705.0,709.0,1.0,31.0,67.0,8.0,0.0,4414.0,40.5,10.0,w,0.0,0.0,9835.5907347606,9835.59,8000.0,1835.59,0.0,0.0,0.0,2019-01-01,273.24,,2019-01-01,724.0,720.0,0.0,44.0,1.0,Individual,102900.0,17.855,Not Verified,0.0,0.0,40965.0,3.0,2.0,1.0,2.0,6.0,36551.0,92.0,3.0,6.0,1721.0,81.0,10900.0,0.0,1.0,3.0,8.0,5121.0,5220.0,38.6,0.0,0.0,14.0,115.0,5.0,5.0,0.0,5.0,37.0,5.0,33.0,0.0,3.0,4.0,4.0,5.0,2.0,6.0,8.0,4.0,8.0,0.0,0.0,0.0,4.0,100.0,25.0,0.0,0.0,50625.0,40965.0,8500.0,39725.0,N,INTEREST ONLY-3 MONTHS DEFERRAL,NATURAL_DISASTER,COMPLETED,3.0,103.545,,,,3.0,15.0,Late (16-30 days),304.155,9393.205,133.785,Cash,N,,COMPLETE,,4340.0,45.0,14.0,707.0,23.26
7000.0,7000.0,7000.0, 36 months,13.99,239.21,C,C4,Outside Account Manager,2 years,RENT,83000.0,Source Verified,2015-12-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=67355663, ,debt_consolidation,Debt consolidation,197xx,DE,21.96,0.0,2002-11-01,680.0,684.0,0.0,31.0,67.0,11.0,0.0,17866.0,83.1,28.0,w,0.0,0.0,8542.4420602035,8542.44,7000.0,1542.44,0.0,0.0,0.0,2018-06-01,1858.16,,2019-02-01,729.0,725.0,0.0,44.0,1.0,Individual,102900.0,17.855,Not Verified,0.0,0.0,77240.0,0.0,4.0,2.0,2.0,8.0,59374.0,87.0,2.0,3.0,5904.0,85.0,21500.0,1.0,3.0,5.0,5.0,7022.0,763.0,95.2,0.0,0.0,157.0,107.0,12.0,8.0,0.0,21.0,37.0,9.0,33.0,0.0,4.0,6.0,4.0,13.0,12.0,7.0,16.0,6.0,11.0,0.0,0.0,0.0,4.0,100.0,100.0,0.0,0.0,87124.0,77240.0,15800.0,65624.0,N,INTEREST ONLY-3 MONTHS DEFERRAL,NATURAL_DISASTER,COMPLETED,3.0,103.545,,,,3.0,15.0,Late (16-30 days),304.155,9393.205,133.785,Cash,N,,COMPLETE,,4340.0,45.0,14.0,682.0,21.96
20000.0,20000.0,20000.0, 36 months,10.78,652.7,B,B4,Driver,< 1 year,OWN,55000.0,Not Verified,2015-12-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68407187, ,debt_consolidation,Debt consolidation,355xx,AL,36.94,0.0,2003-11-01,740.0,744.0,1.0,31.0,12.0,18.0,1.0,24365.0,43.0,32.0,w,0.0,0.0,23390.2402482236,23390.24,20000.0,3390.24,0.0,0.0,0.0,2018-12-01,503.38,,2019-03-01,804.0,800.0,0.0,44.0,1.0,Individual,102900.0,17.855,Not Verified,0.0,0.0,60903.0,3.0,3.0,1.0,1.0,2.0,36538.0,59.0,2.0,5.0,6383.0,51.0,56700.0,1.0,2.0,2.0,6.0,3384.0,23691.0,49.5,0.0,0.0,140.0,145.0,2.0,2.0,0.0,2.0,37.0,2.0,33.0,0.0,8.0,10.0,9.0,10.0,12.0,15.0,20.0,10.0,18.0,0.0,0.0,0.0,3.0,100.0,11.1,0.0,1.0,118711.0,60903.0,46900.0,62011.0,N,INTEREST ONLY-3 MONTHS DEFERRAL,NATURAL_DISASTER,COMPLETED,3.0,103.545,,,,3.0,15.0,Late (16-30 days),304.155,9393.205,133.785,Cash,N,,COMPLETE,,4340.0,45.0,14.0,742.0,36.94
25825.0,25825.0,25825.0, 60 months,26.06,774.14,F,F5,Claims Rep ,6 years,RENT,68000.0,Verified,2015-12-01,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68476511, ,debt_consolidation,Debt consolidation,207xx,MD,31.68,0.0,2002-01-01,675.0,679.0,1.0,73.0,67.0,18.0,0.0,20769.0,69.7,33.0,w,0.0,0.0,3940.5,3940.5,881.43,2146.66,0.0,912.41,164.2338,2016-06-01,25.0,,2017-10-01,679.0,675.0,0.0,44.0,1.0,Individual,102900.0,17.855,Not Verified,0.0,0.0,72831.0,2.0,4.0,2.0,6.0,3.0,52062.0,87.0,1.0,2.0,2739.0,77.0,29800.0,1.0,7.0,1.0,9.0,4855.0,1661.0,62.2,0.0,0.0,116.0,167.0,1.0,1.0,0.0,1.0,37.0,1.0,33.0,0.0,1.0,3.0,3.0,5.0,14.0,13.0,18.0,4.0,18.0,0.0,0.0,0.0,4.0,97.0,33.3,0.0,0.0,94599.0,72831.0,4400.0,59915.0,N,INTEREST ONLY-3 MONTHS DEFERRAL,NATURAL_DISASTER,COMPLETED,3.0,103.545,,,,3.0,15.0,Late (16-30 days),304.155,9393.205,133.785,Cash,N,,COMPLETE,,4340.0,45.0,14.0,677.0,31.68
24575.0,24575.0,24575.0, 60 months,22.45,685.04,F,F1,Service Delivery Manager,10+ years,MORTGAGE,92000.0,Verified,2015-12-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68366965, ,debt_consolidation,Debt consolidation,448xx,OH,24.16,0.0,1996-11-01,725.0,729.0,0.0,31.0,67.0,8.0,0.0,25225.0,79.3,27.0,w,0.0,0.0,35351.173831625696,35351.17,24575.0,10776.17,0.0,0.0,0.0,2018-04-01,17616.76,,2018-04-01,704.0,700.0,0.0,44.0,1.0,Individual,102900.0,17.855,Not Verified,0.0,0.0,103632.0,2.0,3.0,2.0,3.0,2.0,55161.0,92.0,0.0,2.0,11308.0,88.0,31800.0,3.0,0.0,5.0,5.0,12954.0,2292.0,88.8,0.0,0.0,229.0,197.0,18.0,2.0,3.0,18.0,37.0,3.0,33.0,0.0,2.0,3.0,2.0,9.0,10.0,4.0,14.0,3.0,8.0,0.0,0.0,0.0,2.0,100.0,100.0,0.0,0.0,149185.0,80386.0,20400.0,59885.0,N,INTEREST ONLY-3 MONTHS DEFERRAL,NATURAL_DISASTER,COMPLETED,3.0,103.545,,,,3.0,15.0,Late (16-30 days),304.155,9393.205,133.785,Cash,N,,COMPLETE,,4340.0,45.0,14.0,727.0,24.16
3200.0,3200.0,3200.0, 36 months,8.49,101.01,B,B1,Custodian,10+ years,RENT,30407.0,Not Verified,2015-12-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=67267171, ,medical,Medical expenses,550xx,MN,20.61,0.0,2000-02-01,710.0,714.0,0.0,36.0,67.0,5.0,0.0,1061.0,30.3,13.0,w,0.0,0.0,3601.0863376686,3601.09,3200.0,401.09,0.0,0.0,0.0,2018-03-01,983.41,,2018-04-01,699.0,695.0,0.0,44.0,1.0,Individual,102900.0,17.855,Not Verified,0.0,0.0,7804.0,0.0,2.0,0.0,1.0,21.0,6743.0,67.0,1.0,1.0,214.0,57.0,3500.0,0.0,0.0,1.0,2.0,1561.0,1286.0,14.3,0.0,0.0,66.0,190.0,7.0,7.0,0.0,62.0,36.0,7.0,36.0,0.0,1.0,2.0,2.0,6.0,6.0,3.0,7.0,2.0,4.0,0.0,0.0,0.0,1.0,92.3,0.0,0.0,0.0,13587.0,7804.0,1500.0,10087.0,N,INTEREST ONLY-3 MONTHS DEFERRAL,NATURAL_DISASTER,COMPLETED,3.0,103.545,,,,3.0,15.0,Late (16-30 days),304.155,9393.205,133.785,Cash,N,,COMPLETE,,4340.0,45.0,14.0,712.0,20.61
22875.0,22875.0,22875.0, 60 months,15.77,553.49,D,D1,Athletic Director,10+ years,MORTGAGE,137000.0,Not Verified,2015-12-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68406292, ,debt_consolidation,Debt consolidation,913xx,CA,32.3,0.0,1957-01-01,700.0,704.0,0.0,31.0,67.0,22.0,0.0,44174.0,45.8,62.0,w,0.0,0.0,30754.308696789503,30754.31,22875.0,7879.31,0.0,0.0,0.0,2018-10-01,13092.73,,2019-03-01,794.0,790.0,0.0,44.0,1.0,Individual,102900.0,17.855,Not Verified,0.0,0.0,883789.0,2.0,4.0,2.0,3.0,7.0,208715.0,80.0,5.0,7.0,11599.0,55.0,96500.0,1.0,0.0,5.0,13.0,40172.0,32399.0,51.6,0.0,0.0,138.0,707.0,4.0,4.0,5.0,4.0,37.0,5.0,33.0,0.0,10.0,13.0,10.0,13.0,28.0,17.0,29.0,13.0,22.0,0.0,0.0,0.0,9.0,100.0,30.0,0.0,0.0,952233.0,252889.0,66900.0,221831.0,N,INTEREST ONLY-3 MONTHS DEFERRAL,NATURAL_DISASTER,COMPLETED,3.0,103.545,,,,3.0,15.0,Late (16-30 days),304.155,9393.205,133.785,Cash,N,,COMPLETE,,4340.0,45.0,14.0,702.0,32.3
16000.0,16000.0,16000.0, 60 months,14.85,379.39,C,C5,Billing Supervisor,10+ years,MORTGAGE,80000.0,Not Verified,2015-12-01,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68616867, ,debt_consolidation,Debt consolidation,774xx,TX,19.59,0.0,2005-06-01,700.0,704.0,0.0,31.0,67.0,14.0,0.0,11113.0,83.6,26.0,w,7862.05,7862.05,13968.45,13968.45,8137.95,5830.5,0.0,0.0,0.0,2019-03-01,379.39,2019-04-01,2019-03-01,714.0,710.0,0.0,44.0,1.0,Individual,102900.0,17.855,Not Verified,0.0,0.0,169184.0,3.0,7.0,4.0,7.0,3.0,52879.0,82.0,0.0,1.0,2401.0,82.0,13300.0,0.0,5.0,0.0,8.0,12085.0,1800.0,77.5,0.0,0.0,73.0,94.0,15.0,3.0,2.0,15.0,37.0,5.0,33.0,0.0,4.0,5.0,4.0,4.0,17.0,6.0,7.0,5.0,14.0,0.0,0.0,0.0,4.0,100.0,75.0,0.0,0.0,197904.0,63992.0,8000.0,64904.0,N,INTEREST ONLY-3 MONTHS DEFERRAL,NATURAL_DISASTER,COMPLETED,3.0,147.47,2017-09-01,2017-11-01,2017-09-01,3.0,0.0,Current,442.41,12014.81,6.27,Cash,N,,COMPLETE,,4340.0,45.0,14.0,702.0,19.59
35000.0,35000.0,35000.0, 36 months,13.44,1186.72,C,C3,Account executive,< 1 year,MORTGAGE,125000.0,Source Verified,2015-12-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68547447, ,debt_consolidation,Debt consolidation,551xx,MN,24.19,0.0,2006-06-01,710.0,714.0,0.0,31.0,67.0,15.0,0.0,47300.0,51.9,26.0,w,0.0,0.0,40803.9815924474,40803.98,35000.0,5803.98,0.0,0.0,0.0,2017-07-01,20564.41,,2017-07-01,819.0,815.0,0.0,44.0,1.0,Individual,102900.0,17.855,Not Verified,0.0,0.0,521496.0,0.0,2.0,1.0,2.0,9.0,70178.0,76.0,3.0,3.0,24033.0,60.0,91100.0,0.0,1.0,2.0,6.0,37250.0,37800.0,55.6,0.0,0.0,91.0,114.0,9.0,9.0,8.0,9.0,37.0,9.0,33.0,0.0,3.0,3.0,7.0,8.0,6.0,10.0,12.0,3.0,15.0,0.0,0.0,0.0,5.0,100.0,42.9,0.0,0.0,594147.0,117478.0,85100.0,80441.0,N,INTEREST ONLY-3 MONTHS DEFERRAL,NATURAL_DISASTER,COMPLETED,3.0,103.545,,,,3.0,15.0,Late (16-30 days),304.155,9393.205,133.785,Cash,N,,COMPLETE,,4340.0,45.0,14.0,712.0,24.19
2400.0,2400.0,2400.0, 36 months,17.27,85.89,D,D3,nurse,2 years,MORTGAGE,52000.0,Verified,2015-12-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68547538, ,home_improvement,Home improvement,462xx,IN,28.38,1.0,2001-07-01,670.0,674.0,1.0,18.0,41.0,16.0,1.0,7763.0,41.5,18.0,w,0.0,0.0,2990.1575731608,2990.16,2400.0,590.16,0.0,0.0,0.0,2017-12-01,1106.34,,2018-11-01,689.0,685.0,0.0,62.0,1.0,Individual,102900.0,17.855,Not Verified,0.0,0.0,42039.0,4.0,4.0,2.0,4.0,3.0,34276.0,81.0,3.0,5.0,1309.0,69.0,18700.0,3.0,0.0,5.0,9.0,2803.0,6662.0,43.1,0.0,0.0,33.0,173.0,1.0,1.0,0.0,3.0,37.0,3.0,18.0,1.0,7.0,11.0,8.0,8.0,5.0,12.0,12.0,11.0,16.0,0.0,0.0,0.0,5.0,88.9,28.6,0.0,1.0,61191.0,42039.0,11700.0,42491.0,N,INTEREST ONLY-3 MONTHS DEFERRAL,NATURAL_DISASTER,COMPLETED,3.0,103.545,,,,3.0,15.0,Late (16-30 days),304.155,9393.205,133.785,Cash,N,,COMPLETE,,4340.0,45.0,14.0,672.0,28.38
